left, 10, 5, 307.38, 196.65
left, 10, 6, 1016.42, 202.91
left, 10, 7, 256.52, 192.55
left, 10, 8, 1037.31, 202.08
left, 10, 13, 59.56, 268.90
left, 10, 14, 341.24, 196.99
right, 10, 1, 1085.12, 204.74
right, 10, 2, 488.30, 209.81
right, 10, 3, 1020.17, 200.83
right, 10, 4, 286.28, 196.12
right, 10, 5, 205.99, 191.61
right, 10, 6, 236.94, 192.29
right, 10, 7, 1001.47, 202.80
right, 10, 10, 1151.47, 204.35
right, 10, 12, 320.37, 197.51
right, 10, 14, 14.40, 269.70
right, 10, 15, 378.71, 179.97
left, 11, 1, 1101.69, 205.24
left, 11, 2, 525.25, 209.63
left, 11, 3, 225.76, 192.16
left, 11, 4, 1163.29, 205.02
left, 11, 5, 308.47, 196.26
left, 11, 6, 1015.79, 203.29
left, 11, 7, 256.53, 193.41
left, 11, 8, 1037.11, 201.73
left, 11, 13, 26.12, 272.16
left, 11, 14, 341.71, 196.77
right, 11, 1, 1086.30, 204.84
right, 11, 2, 495.40, 208.78
right, 11, 3, 1019.98, 200.91
right, 11, 4, 287.16, 197.21
right, 11, 5, 205.97, 193.48
right, 11, 6, 236.68, 193.51
right, 11, 7, 1001.31, 202.85
right, 11, 10, 1151.63, 204.43
right, 11, 12, 321.50, 197.23
right, 11, 14, -15.27, 272.84
right, 11, 15, 378.05, 180.11
right, 11, 16, 843.92, 226.17
left, 12, 1, 1101.74, 205.25
left, 12, 2, 534.57, 211.56
left, 12, 3, 226.63, 192.00
left, 12, 4, 1163.41, 205.03
left, 12, 5, 309.48, 197.16
left, 12, 6, 1015.17, 203.39
left, 12, 7, 256.67, 194.26
left, 12, 8, 1037.02, 201.51
left, 12, 13, -7.32, 275.42
left, 12, 14, 342.16, 196.83
left, 12, 17, 289.18, 193.89
right, 12, 1, 1085.54, 204.79
right, 12, 2, 504.97, 210.87
right, 12, 3, 1019.61, 200.83
right, 12, 4, 287.80, 197.94
right, 12, 5, 206.36, 193.94
right, 12, 6, 236.50, 194.07
right, 12, 7, 1000.79, 202.80
right, 12, 10, 1151.80, 204.38
right, 12, 12, 322.62, 196.80
right, 12, 14, -44.94, 275.97
right, 12, 15, 377.39, 180.25
right, 12, 16, 846.99, 225.47
left, 13, 1, 1101.55, 205.24
left, 13, 2, 539.64, 212.86
left, 13, 3, 226.88, 191.57
left, 13, 4, 1163.35, 205.03
left, 13, 5, 310.92, 197.10
left, 13, 6, 1014.47, 203.38
left, 13, 7, 256.15, 194.52
left, 13, 8, 1037.52, 201.89
left, 13, 13, -40.76, 278.68
left, 13, 14, 343.89, 197.06
left, 13, 17, 289.69, 193.89
right, 13, 1, 1085.17, 204.75
right, 13, 2, 510.88, 211.54
right, 13, 3, 1019.85, 200.82
right, 13, 4, 288.88, 197.54
right, 13, 5, 206.29, 193.83
right, 13, 6, 236.14, 194.32
right, 13, 7, 1000.58, 202.86
right, 13, 10, 1151.31, 204.43
right, 13, 12, 323.29, 196.58
right, 13, 14, -74.60, 279.11
right, 13, 15, 376.74, 180.39
right, 13, 16, 851.68, 226.73
left, 14, 1, 1101.76, 205.26
left, 14, 2, 545.31, 212.45
left, 14, 3, 226.86, 191.49
left, 14, 4, 1163.30, 205.03
left, 14, 5, 311.90, 196.99
left, 14, 6, 1015.81, 203.36
left, 14, 7, 256.53, 194.23
left, 14, 8, 1037.26, 201.63
left, 14, 13, -74.20, 281.94
left, 14, 14, 346.22, 197.60
left, 14, 17, 290.16, 193.80
right, 14, 1, 1085.09, 204.73
right, 14, 2, 515.95, 212.40
right, 14, 3, 1019.42, 200.90
right, 14, 4, 289.61, 197.37
right, 14, 5, 206.35, 193.35
right, 14, 6, 236.78, 194.18
right, 14, 7, 1000.55, 202.87
right, 14, 10, 1151.07, 204.34
right, 14, 12, 323.77, 196.03
right, 14, 14, -104.27, 282.25
right, 14, 15, 376.08, 180.53
right, 14, 16, 857.62, 228.49
left, 15, 1, 1101.54, 205.27
left, 15, 2, 550.56, 212.17
left, 15, 3, 226.88, 191.68
left, 15, 4, 1163.54, 204.98
left, 15, 5, 312.91, 197.17
left, 15, 6, 1015.28, 203.47
left, 15, 7, 257.13, 194.50
left, 15, 8, 1037.03, 201.59
left, 15, 13, -107.63, 285.20
left, 15, 14, 348.11, 197.94
left, 15, 17, 290.68, 194.66
right, 15, 1, 1085.05, 204.71
right, 15, 2, 520.91, 211.97
right, 15, 3, 1019.83, 200.95
right, 15, 4, 290.46, 197.95
right, 15, 5, 206.46, 193.60
right, 15, 6, 237.52, 195.45
right, 15, 7, 1001.34, 202.93
right, 15, 10, 1150.55, 204.22
right, 15, 12, 325.01, 196.09
right, 15, 14, -133.94, 285.38
right, 15, 15, 375.42, 180.66
right, 15, 16, 862.94, 229.80
left, 16, 1, 1101.50, 205.23
left, 16, 2, 556.09, 211.74
left, 16, 3, 227.52, 192.75
left, 16, 4, 1163.70, 205.01
left, 16, 5, 313.96, 197.80
left, 16, 6, 1015.21, 203.52
left, 16, 7, 257.95, 195.37
left, 16, 8, 1037.13, 201.82
left, 16, 13, -141.07, 288.46
left, 16, 14, 351.07, 198.10
left, 16, 17, 291.09, 195.13
right, 16, 1, 1085.10, 204.73
right, 16, 2, 524.53, 212.73
right, 16, 3, 1019.74, 200.79
right, 16, 4, 292.15, 198.68
right, 16, 5, 207.22, 193.47
right, 16, 6, 237.76, 196.25
right, 16, 7, 1001.13, 202.82
right, 16, 10, 1150.64, 204.26
right, 16, 12, 327.95, 197.20
right, 16, 14, -163.61, 288.52
right, 16, 15, 374.76, 180.80
right, 16, 16, 870.03, 230.69
left, 17, 1, 1101.80, 205.30
left, 17, 2, 563.79, 211.32
left, 17, 3, 227.67, 193.30
left, 17, 4, 1163.61, 204.97
left, 17, 5, 315.22, 198.96
left, 17, 6, 1014.74, 203.64
left, 17, 7, 259.09, 196.35
left, 17, 8, 1037.49, 202.02
left, 17, 13, -174.51, 291.73
left, 17, 14, 353.42, 197.45
left, 17, 17, 291.57, 195.48
left, 17, 18, 925.35, 230.42
right, 17, 1, 1085.01, 204.73
right, 17, 2, 531.17, 213.77
right, 17, 3, 1019.91, 200.77
right, 17, 4, 293.15, 199.12
right, 17, 5, 206.98, 193.04
right, 17, 6, 238.45, 196.81
right, 17, 7, 1001.41, 202.81
right, 17, 10, 1150.39, 204.27
right, 17, 12, 329.91, 197.23
right, 17, 14, -193.27, 291.66
right, 17, 15, 374.10, 180.94
right, 17, 16, 880.89, 230.23
right, 17, 17, 849.52, 227.88
left, 18, 1, 1101.84, 205.27
left, 18, 2, 567.11, 213.38
left, 18, 3, 227.45, 193.17
left, 18, 4, 1163.72, 205.00
left, 18, 5, 317.00, 199.74
left, 18, 6, 1014.06, 203.70
left, 18, 7, 259.94, 196.92
left, 18, 8, 1037.33, 202.10
left, 18, 13, -207.95, 294.99
left, 18, 14, 354.72, 198.29
left, 18, 17, 291.74, 195.90
left, 18, 18, 930.37, 232.80
right, 18, 1, 1084.82, 204.76
right, 18, 2, 535.50, 213.96
right, 18, 3, 1019.63, 200.77
right, 18, 4, 294.58, 199.69
right, 18, 5, 206.66, 192.50
right, 18, 6, 239.22, 196.29
right, 18, 7, 1000.90, 202.87
right, 18, 10, 1150.60, 204.26
right, 18, 12, 332.89, 197.93
right, 18, 14, -222.94, 294.79
right, 18, 15, 373.44, 181.08
right, 18, 16, 891.80, 228.96
right, 18, 17, 855.53, 231.25
left, 19, 1, 1101.75, 205.22
left, 19, 2, 571.15, 214.24
left, 19, 3, 227.47, 192.44
left, 19, 4, 1163.44, 205.04
left, 19, 5, 320.18, 199.58
left, 19, 6, 1013.93, 203.73
left, 19, 7, 261.37, 195.77
left, 19, 8, 1037.18, 202.15
left, 19, 13, -241.39, 298.25
left, 19, 14, 356.57, 199.76
left, 19, 17, 292.44, 195.51
left, 19, 18, 923.02, 232.92
right, 19, 1, 1084.90, 204.79
right, 19, 2, 538.91, 213.72
right, 19, 3, 1019.62, 200.74
right, 19, 4, 297.28, 199.47
right, 19, 5, 206.37, 192.04
right, 19, 6, 240.20, 195.82
right, 19, 7, 1000.90, 202.88
right, 19, 10, 1150.52, 204.24
right, 19, 12, 333.65, 198.95
right, 19, 14, -252.61, 297.93
right, 19, 15, 372.79, 181.22
right, 19, 16, 901.78, 230.23
right, 19, 17, 861.77, 231.90
left, 20, 1, 1101.80, 205.23
left, 20, 2, 578.28, 214.58
left, 20, 3, 226.96, 192.88
left, 20, 4, 1163.34, 204.94
left, 20, 5, 323.29, 199.76
left, 20, 6, 1013.81, 203.75
left, 20, 7, 262.10, 196.06
left, 20, 8, 1036.80, 202.19
left, 20, 13, -274.83, 301.51
left, 20, 14, 360.44, 199.85
left, 20, 17, 292.97, 194.65
left, 20, 18, 924.60, 232.28
right, 20, 1, 1085.09, 204.80
right, 20, 2, 545.38, 213.77
right, 20, 3, 1020.14, 200.78
right, 20, 4, 299.96, 199.75
right, 20, 5, 206.53, 192.61
right, 20, 6, 241.04, 196.22
right, 20, 7, 1000.89, 202.89
right, 20, 10, 1150.31, 204.22
right, 20, 12, 327.88, 195.13
right, 20, 14, -282.28, 301.07
right, 20, 15, 372.13, 181.36
right, 20, 16, 912.85, 231.92
right, 20, 17, 866.90, 231.80
left, 21, 1, 1101.82, 205.22
left, 21, 2, 586.33, 214.85
left, 21, 3, 226.75, 193.64
left, 21, 4, 1163.29, 204.97
left, 21, 5, 327.49, 200.15
left, 21, 6, 1013.68, 203.78
left, 21, 7, 262.99, 196.88
left, 21, 8, 1031.51, 203.04
left, 21, 13, -308.27, 304.77
left, 21, 14, 363.93, 200.89
left, 21, 17, 294.64, 194.69
left, 21, 18, 928.69, 232.79
left, 21, 19, 964.08, 232.55
right, 21, 1, 1085.17, 204.78
right, 21, 2, 552.56, 214.41
right, 21, 3, 1020.30, 200.83
right, 21, 4, 303.15, 200.00
right, 21, 5, 206.28, 194.91
right, 21, 6, 241.69, 197.15
right, 21, 7, 1000.89, 202.90
right, 21, 10, 1150.57, 204.24
right, 21, 12, 335.95, 198.68
right, 21, 14, -311.95, 304.21
right, 21, 15, 371.47, 181.50
right, 21, 16, 919.91, 233.17
right, 21, 17, 876.49, 231.29
right, 21, 19, 275.77, 194.88
left, 22, 1, 1101.82, 205.21
left, 22, 2, 593.95, 215.18
left, 22, 3, 227.81, 194.29
left, 22, 4, 1163.28, 205.05
left, 22, 5, 330.10, 200.38
left, 22, 6, 1013.56, 203.81
left, 22, 7, 263.96, 197.60
left, 22, 8, 1029.30, 203.39
left, 22, 13, -341.71, 308.03
left, 22, 14, 367.30, 201.42
left, 22, 17, 296.24, 195.25
left, 22, 18, 935.40, 232.45
left, 22, 19, 971.57, 234.00
right, 22, 1, 1085.18, 204.75
right, 22, 2, 558.87, 215.26
right, 22, 3, 1019.93, 201.06
right, 22, 4, 305.52, 199.87
right, 22, 5, 206.48, 196.20
right, 22, 6, 242.98, 197.66
right, 22, 7, 1000.89, 202.91
right, 22, 10, 1150.70, 204.20
right, 22, 12, 341.82, 200.22
right, 22, 14, -341.61, 307.34
right, 22, 15, 370.81, 181.63
right, 22, 16, 928.80, 234.08
right, 22, 17, 902.47, 232.46
right, 22, 19, 277.45, 195.03
left, 23, 1, 1101.76, 205.26
left, 23, 2, 598.67, 215.72
left, 23, 3, 229.21, 194.39
left, 23, 4, 1163.25, 204.97
left, 23, 5, 331.65, 202.10
left, 23, 6, 1013.43, 203.84
left, 23, 7, 264.82, 198.18
left, 23, 8, 1028.83, 203.68
left, 23, 13, -375.15, 311.29
left, 23, 14, 369.84, 200.66
left, 23, 17, 304.42, 195.03
left, 23, 18, 942.89, 233.72
left, 23, 19, 980.68, 235.85
right, 23, 1, 1085.09, 204.74
right, 23, 2, 563.28, 216.71
right, 23, 3, 1019.37, 201.10
right, 23, 4, 306.69, 201.72
right, 23, 5, 206.82, 196.84
right, 23, 6, 244.62, 197.78
right, 23, 7, 1000.88, 202.92
right, 23, 10, 1151.14, 204.34
right, 23, 12, 346.44, 200.93
right, 23, 14, -371.28, 310.48
right, 23, 15, 370.15, 181.77
right, 23, 16, 937.47, 235.29
right, 23, 17, 904.71, 233.94
right, 23, 19, 276.76, 194.24
left, 24, 1, 1101.93, 205.27
left, 24, 2, 604.32, 214.38
left, 24, 3, 230.09, 194.17
left, 24, 4, 1163.44, 204.94
left, 24, 5, 333.63, 202.80
left, 24, 6, 1013.31, 203.86
left, 24, 7, 265.43, 197.84
left, 24, 8, 1029.72, 203.63
left, 24, 13, -408.58, 314.56
left, 24, 14, 373.61, 200.71
left, 24, 17, 306.72, 194.29
left, 24, 18, 953.41, 233.84
left, 24, 19, 988.35, 233.71
right, 24, 1, 1085.12, 204.73
right, 24, 2, 566.47, 218.50
right, 24, 3, 1018.91, 201.26
right, 24, 4, 308.70, 201.89
right, 24, 5, 207.00, 197.17
right, 24, 6, 245.60, 198.61
right, 24, 7, 1000.88, 202.93
right, 24, 10, 1150.85, 204.07
right, 24, 12, 351.70, 200.79
right, 24, 14, -400.95, 313.62
right, 24, 15, 369.50, 181.91
right, 24, 16, 944.36, 234.46
right, 24, 17, 911.71, 234.01
right, 24, 19, 278.57, 194.41
left, 25, 1, 1101.89, 205.26
left, 25, 2, 610.25, 214.62
left, 25, 3, 230.75, 194.43
left, 25, 4, 1163.59, 204.92
left, 25, 5, 335.82, 202.23
left, 25, 6, 1013.19, 203.89
left, 25, 7, 267.07, 197.90
left, 25, 8, 1033.40, 203.17
left, 25, 13, -442.02, 317.82
left, 25, 14, 375.78, 200.88
left, 25, 17, 308.36, 194.31
left, 25, 18, 958.35, 234.39
left, 25, 19, 999.93, 236.39
right, 25, 1, 1085.10, 204.75
right, 25, 2, 570.82, 218.87
right, 25, 3, 1015.08, 201.56
right, 25, 4, 310.53, 202.08
right, 25, 5, 207.16, 197.00
right, 25, 6, 246.66, 198.15
right, 25, 7, 1000.87, 202.94
right, 25, 10, 1151.39, 204.08
right, 25, 12, 354.19, 200.37
right, 25, 14, -430.62, 316.75
right, 25, 15, 368.84, 182.05
right, 25, 16, 955.42, 235.52
right, 25, 17, 916.54, 234.69
right, 25, 19, 282.34, 195.30
left, 26, 1, 1101.74, 205.28
left, 26, 2, 621.68, 215.45
left, 26, 3, 232.11, 194.80
left, 26, 4, 1163.85, 204.93
left, 26, 5, 337.05, 202.63
left, 26, 6, 1013.06, 203.92
left, 26, 7, 268.24, 197.61
left, 26, 8, 1037.98, 202.80
left, 26, 13, -475.46, 321.08
left, 26, 14, 380.17, 201.58
left, 26, 17, 310.00, 194.33
left, 26, 18, 962.30, 234.66
left, 26, 19, 994.72, 234.71
right, 26, 1, 1084.87, 204.74
right, 26, 2, 572.67, 212.51
right, 26, 3, 1016.17, 201.59
right, 26, 4, 312.21, 202.28
right, 26, 5, 208.27, 197.15
right, 26, 6, 247.13, 199.55
right, 26, 7, 1000.87, 202.95
right, 26, 10, 1150.54, 203.90
right, 26, 12, 358.21, 200.62
right, 26, 14, -460.29, 319.89
right, 26, 15, 368.18, 182.19
right, 26, 16, 969.01, 236.31
right, 26, 17, 927.34, 234.67
right, 26, 19, 282.96, 196.73
left, 27, 1, 1101.65, 205.24
left, 27, 2, 629.61, 216.94
left, 27, 3, 233.70, 196.75
left, 27, 4, 1163.89, 204.97
left, 27, 5, 338.41, 202.72
left, 27, 6, 1012.94, 203.95
left, 27, 7, 269.72, 198.54
left, 27, 8, 1038.24, 202.83
left, 27, 13, -508.90, 324.34
left, 27, 14, 384.55, 201.74
left, 27, 17, 308.89, 196.64
left, 27, 18, 982.06, 233.78
left, 27, 19, 1018.54, 237.59
right, 27, 1, 1085.10, 204.72
right, 27, 2, 577.37, 212.28
right, 27, 3, 1016.38, 201.38
right, 27, 4, 314.73, 203.24
right, 27, 5, 209.46, 198.20
right, 27, 6, 248.44, 201.04
right, 27, 7, 1000.86, 202.97
right, 27, 10, 1150.32, 203.89
right, 27, 12, 362.34, 201.04
right, 27, 14, -489.95, 323.03
right, 27, 15, 367.52, 182.33
right, 27, 16, 976.28, 236.52
right, 27, 17, 939.73, 234.74
right, 27, 19, 286.43, 198.74
left, 28, 1, 1102.04, 205.25
left, 28, 2, 635.09, 218.58
left, 28, 3, 234.71, 197.48
left, 28, 4, 1163.84, 204.95
left, 28, 5, 339.82, 203.13
left, 28, 6, 1012.81, 203.97
left, 28, 7, 271.39, 198.54
left, 28, 8, 1038.51, 202.86
left, 28, 13, -542.34, 327.60
left, 28, 14, 389.49, 201.91
left, 28, 17, 310.04, 197.26
left, 28, 18, 997.67, 234.66
left, 28, 19, 1030.34, 237.62
right, 28, 1, 1085.98, 204.79
right, 28, 2, 582.07, 212.05
right, 28, 3, 1019.70, 201.63
right, 28, 4, 316.70, 204.17
right, 28, 5, 210.37, 198.47
right, 28, 6, 250.21, 201.16
right, 28, 7, 1000.86, 202.98
right, 28, 10, 1150.13, 203.88
right, 28, 12, 366.27, 201.26
right, 28, 14, -519.62, 326.16
right, 28, 15, 366.86, 182.46
right, 28, 16, 984.58, 237.04
right, 28, 17, 963.91, 234.80
right, 28, 19, 289.32, 199.62
left, 29, 1, 1100.49, 205.41
left, 29, 2, 639.22, 220.07
left, 29, 3, 235.53, 197.21
left, 29, 4, 1163.69, 204.91
left, 29, 5, 342.92, 203.74
left, 29, 6, 1012.69, 204.00
left, 29, 7, 273.54, 198.22
left, 29, 8, 1038.77, 202.90
left, 29, 13, -575.78, 330.86
left, 29, 14, 392.68, 202.60
left, 29, 17, 311.25, 197.64
left, 29, 18, 1011.56, 235.28
left, 29, 19, 1043.43, 236.95
right, 29, 1, 1086.47, 204.86
right, 29, 2, 586.77, 211.82
right, 29, 3, 1025.11, 201.71
right, 29, 4, 319.16, 204.31
right, 29, 5, 210.98, 198.42
right, 29, 6, 252.76, 200.84
right, 29, 7, 1000.86, 202.99
right, 29, 10, 1150.86, 202.92
right, 29, 12, 369.12, 202.59
right, 29, 14, -549.29, 329.30
right, 29, 15, 366.20, 182.60
right, 29, 16, 993.63, 239.37
right, 29, 17, 971.83, 235.31
right, 29, 19, 290.96, 200.19
left, 30, 1, 1102.59, 205.76
left, 30, 2, 644.79, 223.39
left, 30, 3, 236.44, 196.16
left, 30, 4, 1163.84, 204.92
left, 30, 5, 346.08, 204.21
left, 30, 6, 1012.56, 204.03
left, 30, 7, 276.45, 197.61
left, 30, 8, 1039.04, 202.93
left, 30, 13, -609.22, 334.12
left, 30, 14, 395.35, 202.72
left, 30, 17, 312.45, 198.22
left, 30, 18, 1043.20, 237.13
left, 30, 19, 1035.82, 235.84
right, 30, 1, 1086.72, 204.93
right, 30, 2, 591.47, 211.59
right, 30, 3, 1025.71, 201.77
right, 30, 4, 322.09, 204.08
right, 30, 5, 212.79, 197.85
right, 30, 6, 255.03, 199.94
right, 30, 7, 1000.85, 203.00
right, 30, 10, 1150.05, 203.35
right, 30, 12, 372.83, 203.73
right, 30, 14, -578.96, 332.44
right, 30, 15, 365.55, 182.74
right, 30, 16, 1008.00, 239.80
right, 30, 17, 982.15, 236.49
right, 30, 19, 292.20, 199.06
left, 31, 1, 1108.83, 206.16
left, 31, 2, 650.96, 224.33
left, 31, 3, 237.92, 196.88
left, 31, 4, 1164.12, 204.85
left, 31, 5, 350.62, 204.17
left, 31, 6, 1012.44, 204.06
left, 31, 7, 279.51, 198.21
left, 31, 8, 1039.31, 202.97
left, 31, 13, -642.66, 337.38
left, 31, 14, 397.85, 202.31
left, 31, 17, 315.18, 199.15
left, 31, 18, 1053.35, 237.58
left, 31, 19, 1041.57, 237.83
left, 31, 21, 617.14, 189.51
right, 31, 1, 1086.51, 205.04
right, 31, 2, 596.17, 211.36
right, 31, 3, 1026.31, 201.83
right, 31, 4, 325.41, 204.13
right, 31, 5, 215.25, 197.99
right, 31, 6, 256.78, 199.90
right, 31, 7, 1000.85, 203.01
right, 31, 10, 1150.30, 203.82
right, 31, 12, 376.50, 203.57
right, 31, 14, -608.63, 335.58
right, 31, 15, 364.89, 182.88
right, 31, 16, 1025.06, 241.37
right, 31, 17, 986.99, 237.01
right, 31, 19, 293.50, 198.81
left, 32, 1, 1114.72, 208.22
left, 32, 2, 657.12, 225.28
left, 32, 3, 240.40, 198.41
left, 32, 4, 1164.49, 205.09
left, 32, 5, 353.68, 205.20
left, 32, 6, 1012.31, 204.08
left, 32, 7, 281.17, 198.73
left, 32, 8, 1039.57, 203.00
left, 32, 13, -676.10, 340.65
left, 32, 14, 403.15, 201.47
left, 32, 17, 316.58, 199.29
left, 32, 18, 1085.70, 240.11
left, 32, 19, 1046.07, 237.30
left, 32, 21, 617.20, 189.27
right, 32, 1, 1087.24, 205.60
right, 32, 2, 600.87, 211.13
right, 32, 3, 1026.91, 201.89
right, 32, 4, 329.34, 204.66
right, 32, 5, 217.74, 198.77
right, 32, 6, 258.80, 199.56
right, 32, 7, 1000.84, 203.02
right, 32, 10, 1150.70, 202.97
right, 32, 12, 380.82, 203.07
right, 32, 14, -638.29, 338.71
right, 32, 15, 281.03, 195.80
right, 32, 16, 1039.21, 242.28
right, 32, 17, 992.59, 236.84
right, 32, 19, 295.82, 198.63
left, 33, 1, 1116.03, 208.53
left, 33, 2, 663.28, 226.22
left, 33, 3, 241.95, 199.06
left, 33, 4, 1163.97, 205.01
left, 33, 5, 358.45, 205.82
left, 33, 6, 1012.19, 204.11
left, 33, 7, 282.56, 199.43
left, 33, 8, 1039.84, 203.03
left, 33, 13, -709.54, 343.91
left, 33, 14, 408.19, 201.51
left, 33, 17, 319.33, 200.63
left, 33, 18, 1077.06, 236.14
left, 33, 19, 1078.20, 238.39
left, 33, 21, 617.24, 189.35
right, 33, 1, 1092.74, 205.97
right, 33, 2, 605.57, 210.90
right, 33, 3, 1027.51, 201.95
right, 33, 4, 331.32, 204.98
right, 33, 5, 220.34, 199.30
right, 33, 6, 260.68, 199.70
right, 33, 7, 1000.84, 203.03
right, 33, 10, 1152.04, 203.75
right, 33, 12, 383.81, 202.44
right, 33, 14, -667.96, 341.85
right, 33, 15, 280.13, 196.81
right, 33, 16, 1052.98, 243.72
right, 33, 17, 1009.05, 237.34
right, 33, 19, 297.92, 197.94
left, 34, 1, 1117.34, 208.83
left, 34, 2, 669.44, 227.16
left, 34, 3, 245.19, 199.08
left, 34, 4, 1162.14, 205.54
left, 34, 5, 361.72, 205.72
