right, 29, 2, 110.27, 304.57
right, 29, 3, 1342.09, 195.37
right, 29, 4, 309.79, 230.38
right, 29, 5, 703.12, 190.70
right, 29, 6, 350.20, 225.84
right, 29, 11, 699.64, 183.77
right, 29, 12, 912.41, 228.72
right, 29, 13, 863.86, 232.50
left, 30, 1, 143.55, 298.66
left, 30, 2, 464.00, 187.10
left, 30, 3, 1374.01, 197.15
left, 30, 4, 974.90, 226.24
left, 30, 5, 827.10, 181.86
left, 30, 6, 328.36, 260.97
left, 30, 7, 354.33, 226.56
left, 30, 10, 391.71, 223.55
left, 30, 12, 782.80, 186.23
left, 30, 15, 921.04, 232.44
right, 30, 1, 455.72, 187.22
right, 30, 2, 110.30, 304.68
right, 30, 3, 1356.59, 194.49
right, 30, 4, 321.27, 225.67
right, 30, 5, 688.85, 191.39
right, 30, 6, 359.22, 223.86
right, 30, 11, 687.65, 184.03
right, 30, 12, 926.11, 228.11
right, 30, 13, 878.84, 231.57
left, 31, 1, 143.65, 298.77
left, 31, 2, 464.02, 187.09
left, 31, 3, 1387.43, 196.42
left, 31, 4, 985.45, 225.97
left, 31, 5, 817.10, 182.23
left, 31, 6, 334.94, 262.44
left, 31, 7, 364.80, 224.88
left, 31, 10, 404.28, 225.15
left, 31, 12, 774.94, 186.60
left, 31, 15, 938.33, 227.06
right, 31, 1, 455.74, 187.22
right, 31, 2, 110.36, 304.56
right, 31, 3, 1371.08, 193.61
right, 31, 4, 329.60, 225.11
right, 31, 5, 674.59, 192.08
right, 31, 6, 370.57, 224.11
right, 31, 11, 675.67, 184.30
right, 31, 12, 938.42, 228.05
right, 31, 13, 895.06, 232.20
left, 32, 1, 143.74, 298.76
left, 32, 2, 464.04, 187.09
left, 32, 3, 1400.85, 195.69
left, 32, 4, 998.82, 225.49
left, 32, 5, 807.11, 182.60
left, 32, 6, 341.52, 263.92
left, 32, 7, 373.62, 222.61
left, 32, 10, 412.65, 225.70
left, 32, 12, 767.07, 186.97
left, 32, 15, 954.05, 226.85
right, 32, 1, 455.75, 187.20
right, 32, 2, 110.27, 304.54
right, 32, 3, 1385.58, 192.72
right, 32, 4, 339.21, 221.88
right, 32, 5, 660.32, 192.77
right, 32, 6, 378.54, 223.47
right, 32, 11, 663.68, 184.57
right, 32, 12, 950.15, 226.54
right, 32, 13, 909.73, 230.11
left, 33, 1, 143.76, 298.75
left, 33, 2, 464.02, 187.10
left, 33, 3, 1414.27, 194.96
left, 33, 4, 1013.78, 225.98
left, 33, 5, 797.11, 182.97
left, 33, 6, 348.09, 265.39
left, 33, 7, 383.11, 222.38
left, 33, 10, 419.72, 226.54
left, 33, 12, 759.21, 187.34
left, 33, 15, 968.32, 226.11
right, 33, 1, 455.72, 187.22
right, 33, 2, 110.28, 304.49
right, 33, 3, 1400.08, 191.84
right, 33, 4, 347.45, 221.50
right, 33, 5, 646.06, 193.45
right, 33, 6, 387.40, 225.21
right, 33, 11, 651.70, 184.84
right, 33, 12, 968.49, 224.30
right, 33, 13, 923.93, 229.25
left, 34, 1, 143.22, 298.79
left, 34, 2, 464.10, 187.10
left, 34, 3, 1427.69, 194.24
left, 34, 4, 1029.30, 227.12
left, 34, 5, 787.12, 183.34
left, 34, 6, 354.67, 266.86
left, 34, 7, 391.08, 224.19
left, 34, 10, 426.24, 225.93
left, 34, 12, 751.35, 187.71
left, 34, 15, 979.74, 227.39
right, 34, 1, 455.74, 187.20
right, 34, 2, 110.26, 304.48
right, 34, 3, 1414.57, 190.96
right, 34, 4, 357.65, 225.19
right, 34, 5, 631.79, 194.14
right, 34, 6, 393.27, 226.01
right, 34, 11, 639.71, 185.10
right, 34, 12, 981.71, 225.63
right, 34, 13, 932.67, 227.70
left, 35, 1, 143.57, 298.64
left, 35, 2, 464.19, 187.07
left, 35, 3, 1441.11, 193.51
left, 35, 4, 1040.47, 226.81
left, 35, 5, 777.12, 183.71
left, 35, 6, 361.25, 268.34
left, 35, 7, 400.98, 226.02
left, 35, 10, 434.06, 225.74
left, 35, 12, 743.48, 188.07
left, 35, 15, 991.80, 229.54
right, 35, 1, 455.72, 187.22
right, 35, 2, 110.26, 304.41
right, 35, 3, 1429.07, 190.08
right, 35, 4, 367.06, 226.18
right, 35, 5, 617.53, 194.83
right, 35, 6, 401.85, 226.05
right, 35, 11, 627.73, 185.37
right, 35, 12, 993.02, 224.50
right, 35, 13, 947.36, 230.72
left, 36, 1, 143.73, 298.57
left, 36, 2, 464.12, 186.92
left, 36, 3, 1454.53, 192.78
left, 36, 4, 1051.79, 224.19
left, 36, 5, 767.13, 184.08
left, 36, 6, 367.83, 269.81
left, 36, 7, 411.70, 224.56
left, 36, 10, 443.84, 224.35
left, 36, 12, 735.62, 188.44
left, 36, 15, 1008.62, 225.22
right, 36, 1, 455.75, 187.23
right, 36, 2, 110.25, 304.39
right, 36, 3, 1443.57, 189.19
right, 36, 4, 377.00, 221.53
right, 36, 5, 603.26, 195.52
right, 36, 6, 411.81, 226.30
right, 36, 11, 615.74, 185.64
right, 36, 12, 1002.69, 223.60
right, 36, 13, 962.87, 224.52
left, 37, 1, 143.87, 298.70
left, 37, 2, 466.88, 186.03
left, 37, 3, 1467.95, 192.05
left, 37, 4, 1067.29, 221.30
left, 37, 5, 757.13, 184.45
left, 37, 6, 374.40, 271.28
left, 37, 7, 421.53, 221.52
left, 37, 10, 452.10, 225.09
left, 37, 12, 727.76, 188.81
left, 37, 15, 1022.89, 223.60
right, 37, 1, 455.79, 187.19
right, 37, 2, 110.21, 304.38
right, 37, 3, 1458.07, 188.31
right, 37, 4, 387.40, 222.53
right, 37, 5, 588.99, 196.21
right, 37, 6, 419.79, 226.23
right, 37, 11, 603.76, 185.90
right, 37, 12, 1019.61, 221.28
right, 37, 13, 978.35, 222.54
left, 38, 1, 143.90, 298.75
left, 38, 2, 469.93, 185.78
left, 38, 3, 1481.37, 191.33
left, 38, 4, 1083.98, 219.68
left, 38, 5, 747.14, 184.82
left, 38, 6, 380.98, 272.76
left, 38, 7, 431.43, 224.33
left, 38, 10, 459.66, 225.43
left, 38, 12, 719.89, 189.18
left, 38, 15, 1033.72, 223.07
right, 38, 1, 455.94, 187.21
right, 38, 2, 110.26, 304.41
right, 38, 3, 1472.56, 187.43
right, 38, 4, 397.40, 223.67
right, 38, 5, 574.73, 196.90
right, 38, 6, 427.33, 225.77
right, 38, 11, 591.78, 186.17
right, 38, 12, 1033.21, 220.31
right, 38, 13, 988.29, 220.79
left, 39, 1, 143.88, 298.63
left, 39, 2, 470.56, 185.66
left, 39, 3, 1494.79, 190.60
left, 39, 4, 1101.36, 219.38
left, 39, 5, 737.14, 185.19
left, 39, 6, 387.56, 274.23
left, 39, 7, 439.36, 225.44
left, 39, 10, 466.54, 225.25
left, 39, 12, 712.03, 189.55
left, 39, 15, 1041.41, 223.27
right, 39, 1, 456.93, 187.07
right, 39, 2, 110.15, 304.38
right, 39, 3, 1487.06, 186.55
right, 39, 4, 403.06, 225.96
right, 39, 5, 560.46, 197.59
right, 39, 6, 434.56, 225.96
right, 39, 11, 579.79, 186.44
right, 39, 12, 1052.79, 218.78
right, 39, 13, 995.45, 224.59
left, 40, 1, 143.94, 298.64
left, 40, 2, 471.18, 185.54
left, 40, 3, 1508.21, 189.87
left, 40, 4, 1114.43, 219.11
left, 40, 5, 727.15, 185.56
left, 40, 6, 394.13, 275.70
left, 40, 7, 448.50, 226.34
left, 40, 10, 476.11, 224.30
left, 40, 12, 704.17, 189.92
left, 40, 15, 1053.57, 222.37
right, 40, 1, 458.52, 186.39
right, 40, 2, 110.18, 304.41
right, 40, 3, 1501.56, 185.67
right, 40, 4, 413.76, 225.83
right, 40, 5, 546.20, 198.28
right, 40, 6, 443.53, 225.03
right, 40, 11, 567.81, 186.71
right, 40, 12, 1064.00, 219.52
right, 40, 13, 1009.54, 222.36
left, 41, 1, 143.95, 298.66
left, 41, 2, 471.81, 185.42
left, 41, 3, 1521.63, 189.14
left, 41, 4, 1122.26, 218.70
left, 41, 5, 717.15, 185.93
left, 41, 6, 400.71, 277.18
left, 41, 7, 459.47, 222.73
left, 41, 10, 487.21, 224.39
left, 41, 12, 696.30, 190.28
left, 41, 15, 1068.95, 221.95
right, 41, 1, 458.80, 186.31
right, 41, 2, 110.09, 304.29
right, 41, 3, 1516.05, 184.78
right, 41, 4, 424.83, 222.57
right, 41, 5, 531.93, 198.97
right, 41, 6, 455.56, 222.88
right, 41, 11, 555.82, 186.97
right, 41, 12, 1071.47, 218.97
right, 41, 13, 1025.52, 220.52
left, 42, 1, 143.91, 298.63
left, 42, 2, 464.16, 186.52
left, 42, 3, 1535.05, 188.42
left, 42, 4, 1132.63, 217.37
left, 42, 5, 707.16, 186.29
left, 42, 6, 407.29, 278.65
left, 42, 7, 467.82, 222.42
left, 42, 10, 494.70, 226.60
left, 42, 12, 688.44, 190.65
left, 42, 15, 1084.19, 219.40
right, 42, 1, 459.09, 186.23
right, 42, 2, 110.18, 304.50
right, 42, 3, 1530.55, 183.90
right, 42, 4, 434.18, 223.49
right, 42, 5, 517.67, 199.66
right, 42, 6, 463.93, 225.28
right, 42, 11, 543.84, 187.24
right, 42, 12, 1085.13, 217.28
right, 42, 13, 1040.54, 218.69
left, 43, 1, 143.37, 298.85
left, 43, 2, 461.98, 187.00
left, 43, 3, 1548.48, 187.69
left, 43, 4, 1148.06, 214.01
left, 43, 5, 697.16, 186.66
left, 43, 6, 413.87, 280.12
left, 43, 7, 483.16, 223.91
left, 43, 10, 503.40, 225.65
left, 43, 12, 680.58, 191.02
left, 43, 15, 1098.40, 217.55
right, 43, 1, 459.38, 186.15
right, 43, 2, 110.28, 304.75
right, 43, 3, 1545.05, 183.02
right, 43, 4, 444.79, 224.20
right, 43, 5, 503.40, 200.35
right, 43, 6, 469.77, 225.61
right, 43, 11, 531.85, 187.51
right, 43, 12, 1097.06, 216.59
right, 43, 13, 1054.86, 218.12
left, 44, 1, 143.68, 298.79
left, 44, 2, 462.78, 187.13
left, 44, 3, 1561.90, 186.96
left, 44, 4, 1162.40, 216.01
left, 44, 5, 687.17, 187.03
left, 44, 6, 420.44, 281.60
left, 44, 7, 490.25, 223.59
left, 44, 10, 510.95, 222.70
left, 44, 12, 672.71, 191.39
left, 44, 15, 1109.00, 218.37
right, 44, 1, 455.38, 186.13
right, 44, 2, 110.21, 304.67
right, 44, 3, 1559.54, 182.14
right, 44, 4, 452.55, 224.98
right, 44, 5, 489.14, 201.04
right, 44, 6, 476.53, 226.10
right, 44, 11, 519.87, 187.78
right, 44, 12, 1114.43, 216.68
right, 44, 13, 1064.60, 218.27
left, 45, 1, 143.92, 298.73
left, 45, 2, 463.60, 187.15
left, 45, 3, 1575.32, 186.23
left, 45, 4, 1177.76, 214.63
left, 45, 5, 677.18, 187.40
left, 45, 6, 427.02, 283.07
left, 45, 7, 496.20, 223.80
left, 45, 10, 518.49, 221.08
left, 45, 12, 664.85, 191.76
left, 45, 15, 1119.02, 218.50
right, 45, 1, 453.71, 186.88
right, 45, 2, 110.21, 304.60
right, 45, 3, 1574.04, 181.26
right, 45, 4, 461.09, 223.59
right, 45, 5, 474.87, 201.73
right, 45, 6, 485.79, 224.53
right, 45, 11, 507.88, 188.04
right, 45, 12, 1132.45, 216.00
right, 45, 13, 1072.93, 218.23
left, 46, 1, 143.91, 298.66
left, 46, 2, 463.78, 187.15
left, 46, 3, 1588.74, 185.50
left, 46, 4, 1185.59, 216.23
left, 46, 5, 667.18, 187.77
left, 46, 6, 433.60, 284.54
left, 46, 7, 505.89, 219.87
left, 46, 10, 525.95, 220.50
left, 46, 12, 656.99, 192.13
left, 46, 15, 1132.13, 215.81
right, 46, 1, 452.88, 187.15
right, 46, 2, 110.15, 304.60
right, 46, 3, 1588.54, 180.37
right, 46, 4, 472.03, 221.69
right, 46, 5, 460.61, 202.42
right, 46, 6, 495.07, 223.68
right, 46, 11, 495.90, 188.31
right, 46, 12, 1145.78, 215.26
right, 46, 13, 1085.68, 217.25
left, 47, 1, 143.88, 298.78
left, 47, 2, 463.90, 187.13
left, 47, 3, 1602.16, 184.78
left, 47, 4, 1191.50, 216.64
left, 47, 5, 657.19, 188.14
left, 47, 6, 440.18, 286.02
left, 47, 7, 515.01, 219.44
left, 47, 10, 533.17, 221.09
left, 47, 12, 649.12, 192.49
left, 47, 15, 1146.29, 212.16
right, 47, 1, 454.09, 187.16
right, 47, 2, 110.22, 304.66
right, 47, 3, 1603.03, 179.49
